,Age,Attrition,BusinessTravel,EducationField,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager
1058,34,Yes,Travel_Rarely,Medical,1,2,Sales Executive,2,Single,0,Yes,16,2,15,9,10
1059,35,No,Travel_Rarely,Life Sciences,4,3,Sales Representative,3,Married,1,No,1,3,1,0,0
1060,24,Yes,Travel_Frequently,Medical,2,3,Laboratory Technician,1,Single,2,Yes,4,2,0,0,0
1061,24,No,Non-Travel,Life Sciences,4,3,Sales Representative,2,Married,1,No,1,2,1,0,0
1062,44,No,Travel_Frequently,Medical,2,3,Manufacturing Director,3,Single,5,Yes,16,2,2,2,2
1063,29,No,Travel_Rarely,Life Sciences,3,2,Sales Executive,3,Divorced,1,No,10,3,10,7,4
1064,30,No,Travel_Rarely,Life Sciences,3,3,Human Resources,3,Divorced,0,No,6,3,5,3,3
1065,55,No,Travel_Rarely,Life Sciences,4,3,Healthcare Representative,3,Married,0,Yes,4,2,3,2,2
1066,33,No,Travel_Rarely,Medical,1,2,Laboratory Technician,2,Married,8,No,8,5,5,4,2
1067,47,No,Travel_Rarely,Medical,3,3,Sales Executive,3,Married,3,Yes,11,4,5,4,2
1068,28,Yes,Travel_Frequently,Medical,3,2,Laboratory Technician,1,Single,7,No,8,2,0,0,0
1069,28,No,Travel_Rarely,Life Sciences,1,2,Research Scientist,3,Divorced,1,No,1,2,1,0,0
1070,28,No,Travel_Frequently,Life Sciences,3,3,Sales Executive,1,Single,0,No,5,5,4,2,3
1071,49,No,Travel_Rarely,Medical,3,2,Laboratory Technician,1,Married,4,No,10,3,3,2,2
1072,29,No,Travel_Frequently,Life Sciences,4,3,Laboratory Technician,2,Married,0,No,4,3,3,2,2
1073,28,No,Travel_Rarely,Life Sciences,3,1,Manufacturing Director,2,Married,1,No,8,2,8,6,7
1074,33,No,Travel_Rarely,Life Sciences,4,3,Healthcare Representative,3,Single,2,Yes,14,6,0,0,0
1075,32,No,Travel_Rarely,Medical,3,3,Manager,4,Single,2,No,10,5,5,2,0
1076,54,No,Travel_Frequently,Medical,2,3,Manager,4,Divorced,3,No,26,2,14,9,12
1077,29,Yes,Travel_Rarely,Technical Degree,1,2,Research Scientist,1,Single,6,No,11,2,9,7,7
1078,44,No,Travel_Rarely,Life Sciences,4,3,Research Director,1,Married,3,No,24,1,20,6,17
1079,39,No,Travel_Rarely,Life Sciences,2,3,Manufacturing Director,2,Single,4,No,9,3,2,0,2
1080,46,No,Travel_Rarely,Life Sciences,3,3,Manager,2,Married,8,No,23,2,13,12,1
1081,35,No,Travel_Rarely,Life Sciences,4,2,Healthcare Representative,2,Single,1,No,11,3,11,8,3
1082,23,No,Travel_Rarely,Life Sciences,1,3,Laboratory Technician,3,Single,0,No,5,2,4,3,2
1083,40,Yes,Travel_Rarely,Life Sciences,4,3,Laboratory Technician,1,Single,3,No,15,3,5,4,0
1084,34,No,Travel_Rarely,Technical Degree,4,2,Sales Executive,3,Married,1,Yes,10,3,10,9,6
1085,31,Yes,Travel_Frequently,Life Sciences,4,3,Research Scientist,3,Single,1,No,7,2,7,2,7
1086,50,No,Travel_Frequently,Medical,3,1,Research Director,4,Single,1,Yes,32,2,32,6,9
1087,34,No,Travel_Rarely,Technical Degree,2,3,Sales Representative,3,Married,0,Yes,12,4,11,10,7
1088,42,No,Travel_Rarely,Medical,3,2,Laboratory Technician,2,Married,4,No,4,3,1,0,0
1089,37,No,Travel_Rarely,Medical,1,3,Research Scientist,4,Married,1,No,10,2,10,8,7
1090,29,No,Travel_Rarely,Other,3,1,Healthcare Representative,1,Married,3,No,9,3,7,7,7
1091,33,No,Travel_Rarely,Life Sciences,4,2,Manufacturing Director,2,Single,1,No,5,2,5,3,2
1092,45,No,Travel_Rarely,Technical Degree,4,3,Research Scientist,4,Married,4,No,8,3,5,4,3
1093,42,No,Travel_Frequently,Life Sciences,4,3,Healthcare Representative,4,Married,2,Yes,24,3,20,8,9
1094,40,No,Travel_Rarely,Medical,1,3,Sales Executive,1,Married,0,No,9,5,8,4,1
1095,33,No,Travel_Rarely,Life Sciences,2,3,Laboratory Technician,3,Married,1,Yes,15,3,15,14,7
1096,40,No,Travel_Rarely,Medical,3,3,Manager,4,Single,1,Yes,21,2,21,7,7
1097,24,No,Travel_Rarely,Technical Degree,3,2,Laboratory Technician,1,Divorced,0,No,2,3,1,1,0
1098,40,No,Non-Travel,Life Sciences,4,3,Healthcare Representative,4,Divorced,3,Yes,8,2,2,2,2
1099,45,No,Travel_Rarely,Technical Degree,1,3,Healthcare Representative,2,Divorced,1,No,10,4,10,8,7
1100,35,No,Travel_Rarely,Life Sciences,2,2,Sales Representative,3,Married,0,No,6,5,5,3,2
1101,32,No,Travel_Rarely,Life Sciences,4,2,Research Scientist,2,Married,3,No,12,2,7,1,5
1102,36,No,Travel_Rarely,Life Sciences,3,3,Sales Representative,4,Single,3,Yes,7,3,3,2,2
1103,48,No,Travel_Rarely,Life Sciences,3,3,Sales Executive,3,Divorced,8,No,18,2,8,7,7
1104,29,No,Travel_Rarely,Life Sciences,3,4,Research Scientist,3,Married,6,No,5,2,1,0,0
1105,33,No,Travel_Rarely,Life Sciences,1,3,Sales Executive,1,Married,2,No,8,6,2,2,2
1106,30,Yes,Travel_Rarely,Life Sciences,2,2,Sales Executive,1,Married,1,No,10,4,10,8,7
1107,38,No,Travel_Frequently,Human Resources,3,3,Human Resources,3,Married,3,No,10,2,6,3,2
1108,35,No,Travel_Rarely,Medical,4,2,Laboratory Technician,1,Single,1,No,3,3,3,0,2
1109,30,No,Travel_Rarely,Technical Degree,3,3,Sales Executive,2,Married,3,No,9,3,4,2,3
1110,35,Yes,Travel_Rarely,Life Sciences,1,3,Laboratory Technician,1,Divorced,1,Yes,1,2,1,0,0
1111,53,Yes,Travel_Rarely,Technical Degree,3,2,Manufacturing Director,4,Married,0,No,34,4,33,7,9
1112,38,Yes,Travel_Rarely,Medical,3,3,Manufacturing Director,2,Married,4,No,7,2,5,2,4
1113,32,No,Non-Travel,Technical Degree,4,3,Research Scientist,1,Married,4,No,9,3,6,5,2
1114,48,No,Travel_Rarely,Other,3,3,Research Scientist,1,Married,8,No,10,3,8,2,6
1115,34,No,Travel_Rarely,Medical,1,3,Research Scientist,4,Single,1,No,1,4,1,0,0
1116,55,No,Travel_Rarely,Marketing,3,2,Manager,4,Married,1,No,36,3,36,6,13
1117,34,No,Travel_Rarely,Life Sciences,2,3,Research Scientist,4,Married,9,No,9,3,2,2,1
1118,26,No,Travel_Rarely,Life Sciences,1,3,Research Scientist,4,Married,1,No,1,5,1,0,0
1119,38,No,Travel_Rarely,Life Sciences,3,3,Sales Executive,2,Married,0,No,10,3,9,8,7
1120,38,No,Travel_Rarely,Life Sciences,2,3,Sales Executive,2,Single,2,No,8,5,3,2,2
1121,36,No,Travel_Rarely,Life Sciences,2,3,Sales Executive,3,Single,6,No,15,5,1,0,0
1122,29,No,Travel_Rarely,Medical,2,3,Laboratory Technician,1,Single,1,Yes,10,3,10,9,5
1123,35,No,Travel_Rarely,Medical,1,3,Healthcare Representative,3,Single,3,Yes,10,4,5,2,4
1124,39,No,Travel_Rarely,Medical,4,4,Sales Executive,3,Married,2,No,11,3,7,6,6
1125,29,No,Travel_Frequently,Life Sciences,1,3,Healthcare Representative,4,Divorced,1,No,6,0,6,4,3
1126,50,No,Travel_Rarely,Marketing,3,3,Manager,3,Married,4,Yes,27,2,1,0,0
1127,23,No,Travel_Rarely,Technical Degree,4,4,Research Scientist,3,Married,2,No,4,2,2,2,2
1128,36,No,Travel_Frequently,Life Sciences,1,4,Laboratory Technician,1,Married,3,Yes,9,3,3,2,2
1129,42,No,Travel_Rarely,Other,4,2,Manager,4,Single,8,No,24,2,1,0,1
1130,35,No,Travel_Rarely,Life Sciences,2,4,Laboratory Technician,3,Married,1,No,10,3,10,9,8
1131,34,No,Travel_Frequently,Technical Degree,4,2,Healthcare Representative,3,Married,1,No,8,3,8,2,7
1132,40,No,Travel_Rarely,Life Sciences,4,3,Sales Executive,1,Married,1,No,5,2,5,4,2
1133,43,No,Travel_Rarely,Technical Degree,4,4,Laboratory Technician,2,Divorced,5,No,8,0,6,4,2
1134,35,No,Travel_Rarely,Life Sciences,3,2,Laboratory Technician,4,Married,1,No,1,5,1,0,1
1135,46,No,Travel_Rarely,Life Sciences,4,4,Manager,1,Single,1,No,27,5,26,0,12
1136,28,Yes,Travel_Rarely,Medical,3,3,Laboratory Technician,2,Married,1,Yes,1,3,1,1,0
1137,22,No,Non-Travel,Other,2,2,Research Scientist,3,Married,1,Yes,4,2,4,2,3
1138,50,No,Travel_Frequently,Medical,2,3,Healthcare Representative,3,Married,2,Yes,32,3,30,8,13
1139,32,No,Travel_Rarely,Other,2,4,Research Scientist,4,Married,3,No,6,3,3,2,2
1140,44,No,Travel_Rarely,Medical,2,3,Research Director,4,Divorced,0,Yes,23,4,22,7,10
1141,30,No,Travel_Rarely,Medical,2,2,Research Scientist,2,Married,1,No,6,3,6,4,1
1142,45,No,Travel_Rarely,Medical,3,1,Laboratory Technician,1,Single,1,Yes,10,3,10,7,4
1143,45,No,Non-Travel,Marketing,1,2,Sales Executive,1,Married,1,No,10,2,10,7,5
1144,31,No,Travel_Frequently,Other,4,3,Sales Executive,1,Single,7,No,10,3,5,2,3
1145,36,No,Travel_Rarely,Life Sciences,3,3,Manufacturing Director,3,Married,9,Yes,7,2,3,2,1
1146,34,No,Travel_Frequently,Life Sciences,3,4,Manufacturing Director,4,Divorced,1,No,9,3,9,7,2
1147,49,No,Travel_Rarely,Life Sciences,3,3,Laboratory Technician,1,Married,1,No,10,3,9,6,4
1148,39,No,Travel_Rarely,Medical,2,3,Manufacturing Director,1,Married,2,No,10,3,7,7,7
1149,27,No,Travel_Rarely,Other,4,2,Laboratory Technician,1,Divorced,1,No,7,3,7,7,7
1150,35,No,Travel_Rarely,Life Sciences,2,4,Research Scientist,1,Married,1,No,16,2,16,15,10
1151,28,No,Travel_Rarely,Medical,2,1,Manufacturing Director,1,Divorced,0,No,6,5,5,3,0
1152,21,No,Travel_Rarely,Medical,3,3,Research Scientist,4,Single,1,No,3,2,2,2,2
1153,18,Yes,Travel_Frequently,Medical,2,3,Sales Representative,4,Single,1,Yes,0,2,0,0,0
1154,47,No,Travel_Rarely,Life Sciences,4,3,Manager,3,Married,3,No,27,2,5,2,0
1155,39,No,Travel_Rarely,Medical,3,2,Laboratory Technician,3,Divorced,0,No,11,3,10,8,7
1156,40,No,Travel_Rarely,Life Sciences,1,2,Manufacturing Director,3,Married,1,No,18,2,18,15,12
1157,35,No,Non-Travel,Life Sciences,3,3,Healthcare Representative,3,Married,1,No,15,5,14,11,9
1158,37,No,Travel_Rarely,Life Sciences,3,3,Manufacturing Director,3,Married,3,No,9,2,4,3,2
1159,39,No,Travel_Frequently,Medical,1,3,Manufacturing Director,3,Single,0,No,10,2,9,2,8
1160,45,No,Travel_Rarely,Other,4,2,Manufacturing Director,4,Divorced,1,No,10,3,10,7,9
1161,38,No,Travel_Rarely,Medical,4,2,Manufacturing Director,3,Married,3,Yes,10,6,5,4,2
1162,35,Yes,Travel_Rarely,Medical,4,2,Sales Executive,1,Married,9,No,15,3,13,12,0
1163,37,No,Travel_Rarely,Medical,2,3,Research Scientist,2,Married,1,No,8,2,8,4,7
1164,40,No,Travel_Rarely,Life Sciences,3,3,Manufacturing Director,4,Single,6,Yes,18,2,4,2,3
1165,44,No,Travel_Frequently,Human Resources,1,3,Human Resources,4,Married,4,Yes,14,3,10,7,2
1166,48,No,Travel_Frequently,Medical,3,2,Manager,4,Married,2,No,23,3,2,2,2
1167,35,Yes,Travel_Rarely,Medical,1,1,Sales Executive,4,Divorced,6,Yes,7,2,2,2,2
1168,24,No,Travel_Frequently,Technical Degree,1,3,Research Scientist,4,Single,1,Yes,6,2,6,3,3
1169,27,No,Travel_Rarely,Medical,2,4,Research Scientist,3,Married,7,No,5,0,3,2,2
1170,27,No,Travel_Frequently,Medical,4,3,Research Scientist,4,Single,2,No,6,0,4,2,2
1171,40,Yes,Travel_Rarely,Life Sciences,1,3,Laboratory Technician,1,Single,3,Yes,10,3,4,2,3
1172,29,No,Travel_Rarely,Medical,3,2,Sales Executive,3,Single,9,No,8,2,5,2,4
1173,36,No,Travel_Rarely,Life Sciences,2,3,Healthcare Representative,1,Married,4,No,9,6,3,2,2
1174,25,No,Travel_Frequently,Life Sciences,4,4,Manufacturing Director,3,Divorced,1,No,7,6,7,7,7
1175,39,No,Travel_Rarely,Medical,4,3,Manufacturing Director,2,Married,4,No,7,3,5,4,0
1176,49,No,Travel_Rarely,Other,1,3,Research Director,2,Married,3,No,27,2,4,2,2
1177,50,No,Travel_Rarely,Life Sciences,4,2,Research Director,1,Divorced,5,No,19,3,14,11,11
1178,20,No,Travel_Rarely,Medical,3,3,Sales Representative,3,Single,1,No,2,3,2,2,2
1179,34,No,Travel_Rarely,Life Sciences,4,3,Research Scientist,2,Divorced,1,No,11,2,11,8,9
1180,36,No,Travel_Rarely,Life Sciences,1,3,Laboratory Technician,2,Single,2,No,15,4,4,3,3
1181,49,No,Travel_Rarely,Life Sciences,3,2,Healthcare Representative,3,Married,2,Yes,30,3,15,11,12
1182,36,No,Non-Travel,Medical,4,2,Manufacturing Director,3,Married,0,No,4,6,3,2,2
1183,36,No,Travel_Rarely,Life Sciences,4,4,Healthcare Representative,1,Divorced,6,No,13,3,5,4,4
1184,54,No,Travel_Rarely,Medical,2,3,Manager,3,Married,3,No,36,6,10,8,7
1185,43,No,Travel_Rarely,Life Sciences,3,2,Research Director,3,Married,1,No,14,3,14,10,11
1186,35,Yes,Travel_Frequently,Other,4,3,Sales Executive,4,Single,3,Yes,13,2,11,9,7
1187,38,No,Travel_Frequently,Life Sciences,4,3,Research Scientist,4,Married,7,No,19,4,13,11,9
1188,29,No,Travel_Rarely,Medical,1,2,Sales Executive,2,Divorced,1,Yes,10,3,10,0,9
1189,33,No,Travel_Rarely,Medical,4,3,Sales Executive,4,Divorced,1,No,6,5,6,2,4
1190,32,No,Travel_Rarely,Medical,4,3,Research Scientist,2,Divorced,0,No,10,4,9,5,6
1191,31,No,Travel_Rarely,Life Sciences,1,3,Sales Executive,4,Married,1,No,10,2,10,0,2
1192,49,No,Travel_Rarely,Medical,4,3,Laboratory Technician,1,Divorced,4,Yes,17,2,2,2,2
1193,38,No,Travel_Frequently,Medical,4,2,Laboratory Technician,2,Single,1,No,4,3,4,3,3
1194,47,No,Travel_Rarely,Life Sciences,2,4,Manager,2,Divorced,6,No,29,2,3,2,2
1195,49,No,Travel_Rarely,Life Sciences,3,3,Manager,3,Single,4,No,23,2,8,7,0
1196,41,No,Travel_Rarely,Life Sciences,4,3,Sales Executive,3,Single,3,Yes,21,2,2,0,2
1197,20,No,Travel_Rarely,Life Sciences,4,3,Sales Representative,1,Single,1,No,2,3,2,2,2
1198,33,No,Non-Travel,Life Sciences,3,3,Sales Executive,4,Divorced,1,Yes,7,2,6,5,2
1199,36,No,Travel_Rarely,Life Sciences,1,3,Healthcare Representative,3,Married,6,No,10,2,3,2,2
1200,44,No,Travel_Rarely,Life Sciences,3,3,Human Resources,4,Divorced,4,Yes,8,2,2,2,2
1201,23,Yes,Travel_Rarely,Medical,4,2,Laboratory Technician,3,Single,1,Yes,5,2,5,4,2
1202,38,No,Travel_Rarely,Medical,4,3,Laboratory Technician,3,Married,7,No,7,5,0,0,0
1203,53,No,Travel_Rarely,Medical,2,4,Healthcare Representative,4,Married,3,No,11,2,4,3,2
1204,48,Yes,Travel_Frequently,Medical,4,3,Sales Representative,3,Married,2,Yes,19,3,9,7,7
1205,32,Yes,Travel_Rarely,Life Sciences,4,3,Laboratory Technician,2,Single,1,No,1,2,1,0,0
1206,26,No,Non-Travel,Medical,4,3,Laboratory Technician,4,Single,1,No,7,5,7,7,7
1207,55,No,Travel_Rarely,Technical Degree,1,2,Research Scientist,2,Divorced,5,No,8,1,4,2,2
1208,34,No,Travel_Rarely,Medical,2,2,Laboratory Technician,4,Married,1,No,15,3,15,10,13
1209,60,No,Travel_Rarely,Medical,3,1,Healthcare Representative,4,Divorced,3,No,19,2,1,0,0
1210,33,No,Travel_Rarely,Medical,2,4,Laboratory Technician,2,Married,1,No,14,6,14,11,13
1211,37,No,Travel_Frequently,Medical,3,1,Sales Executive,4,Divorced,1,No,6,2,6,3,3
1212,34,No,Travel_Rarely,Life Sciences,2,2,Research Scientist,4,Married,1,No,10,3,10,9,7
1213,23,Yes,Travel_Rarely,Life Sciences,3,3,Sales Representative,4,Divorced,1,Yes,3,2,3,2,2
1214,44,No,Travel_Rarely,Life Sciences,3,4,Healthcare Representative,4,Married,1,Yes,9,2,8,7,7
1215,35,No,Travel_Frequently,Medical,1,2,Research Scientist,4,Single,0,Yes,6,2,5,4,4
1216,43,No,Travel_Rarely,Medical,4,3,Sales Executive,4,Married,1,Yes,10,3,10,9,8
1217,24,No,Travel_Rarely,Medical,3,4,Research Scientist,3,Married,1,No,5,1,5,3,4
1218,41,No,Travel_Rarely,Marketing,4,3,Sales Executive,3,Single,1,No,10,3,10,8,7
1219,29,No,Travel_Rarely,Medical,4,3,Laboratory Technician,3,Married,9,No,9,2,5,3,2
1220,36,No,Travel_Rarely,Life Sciences,3,3,Sales Representative,4,Single,3,No,17,2,13,7,7
1221,45,No,Non-Travel,Life Sciences,3,2,Healthcare Representative,3,Married,3,No,25,3,23,15,4
1222,24,Yes,Travel_Rarely,Human Resources,4,1,Human Resources,3,Married,1,No,1,2,1,0,0
1223,47,Yes,Travel_Frequently,Life Sciences,3,1,Sales Executive,3,Married,7,No,25,3,23,5,10
1224,26,No,Travel_Rarely,Medical,4,1,Laboratory Technician,3,Married,1,No,3,3,3,2,2
1225,45,No,Travel_Rarely,Technical Degree,4,2,Research Director,2,Single,1,No,21,2,21,6,6
1226,32,No,Travel_Frequently,Life Sciences,1,3,Research Scientist,3,Married,6,No,10,3,5,2,3
1227,31,No,Travel_Rarely,Life Sciences,2,3,Laboratory Technician,3,Married,1,No,6,2,5,2,3
1228,41,No,Non-Travel,Human Resources,3,1,Human Resources,2,Married,6,No,10,4,3,2,2
1229,40,No,Travel_Rarely,Life Sciences,2,3,Manufacturing Director,1,Married,2,Yes,18,3,1,0,0
1230,24,No,Travel_Rarely,Medical,2,3,Laboratory Technician,1,Divorced,1,No,6,2,6,2,2
1231,46,No,Travel_Rarely,Life Sciences,3,3,Healthcare Representative,2,Single,6,No,19,3,10,7,9
1232,35,No,Travel_Rarely,Life Sciences,4,3,Manufacturing Director,3,Married,2,No,17,3,7,7,7
1233,30,No,Travel_Rarely,Life Sciences,2,3,Research Scientist,4,Married,1,No,10,2,10,0,8
1234,47,No,Non-Travel,Marketing,3,3,Sales Executive,2,Married,7,No,4,3,1,0,0
1235,46,No,Travel_Rarely,Life Sciences,3,3,Sales Executive,4,Divorced,4,Yes,13,5,10,6,3
1236,36,Yes,Travel_Rarely,Marketing,2,2,Sales Executive,1,Divorced,5,Yes,16,3,2,2,2
1237,32,Yes,Travel_Rarely,Life Sciences,1,1,Sales Executive,2,Single,6,No,10,2,0,0,0
1238,23,No,Travel_Rarely,Medical,3,3,Laboratory Technician,2,Single,1,No,3,3,3,2,2
1239,31,No,Travel_Frequently,Technical Degree,4,3,Manufacturing Director,4,Single,2,No,9,3,5,4,4
1240,39,No,Non-Travel,Life Sciences,4,3,Laboratory Technician,4,Married,1,Yes,9,2,9,8,8
1241,32,No,Travel_Rarely,Life Sciences,4,1,Sales Executive,3,Married,3,No,10,2,4,3,2
1242,40,No,Travel_Rarely,Medical,2,3,Manager,2,Single,1,No,21,3,21,8,8
1243,45,No,Travel_Rarely,Life Sciences,3,1,Human Resources,3,Married,4,No,9,2,5,0,3
1244,30,No,Travel_Frequently,Technical Degree,4,2,Research Scientist,1,Single,0,No,10,2,9,7,7
1245,24,No,Travel_Frequently,Medical,1,3,Human Resources,4,Married,0,No,3,2,2,2,1
1246,30,Yes,Travel_Frequently,Human Resources,3,2,Human Resources,4,Divorced,6,No,6,0,4,2,2
1247,31,No,Travel_Rarely,Technical Degree,1,3,Sales Executive,3,Married,1,No,6,3,5,2,2
1248,27,No,Travel_Rarely,Medical,3,3,Research Scientist,4,Single,1,No,6,5,6,2,4
1249,29,Yes,Travel_Rarely,Marketing,2,1,Sales Representative,2,Single,1,No,2,3,2,2,2
1250,29,No,Travel_Frequently,Life Sciences,4,4,Healthcare Representative,3,Single,8,Yes,10,5,3,2,2
1251,30,No,Travel_Rarely,Marketing,3,2,Sales Executive,1,Divorced,2,No,12,2,7,7,7
1252,34,No,Travel_Rarely,Medical,4,4,Research Scientist,4,Married,0,Yes,6,3,5,0,2
1253,33,No,Non-Travel,Marketing,4,3,Sales Executive,2,Single,8,No,13,2,11,7,7
1254,49,No,Travel_Rarely,Marketing,4,3,Sales Executive,4,Single,3,No,8,1,5,1,4
1255,33,Yes,Travel_Rarely,Life Sciences,1,3,Sales Executive,1,Single,2,Yes,11,2,0,0,0
1256,38,No,Travel_Frequently,Medical,3,2,Laboratory Technician,2,Married,4,No,9,4,6,1,5
1257,31,Yes,Travel_Rarely,Marketing,1,3,Sales Executive,3,Married,2,No,10,2,1,0,0
1258,29,No,Travel_Rarely,Technical Degree,4,2,Research Scientist,1,Divorced,1,No,1,2,1,0,0
1259,30,No,Travel_Rarely,Life Sciences,3,4,Healthcare Representative,3,Married,3,No,10,3,7,0,7
1260,32,No,Non-Travel,Technical Degree,2,3,Research Scientist,2,Single,2,No,12,3,7,7,7
1261,38,No,Travel_Rarely,Medical,2,1,Healthcare Representative,4,Married,3,Yes,15,2,1,0,0
1262,43,Yes,Travel_Frequently,Technical Degree,3,2,Research Scientist,3,Married,9,Yes,6,4,1,0,0
1263,42,No,Travel_Rarely,Medical,2,3,Laboratory Technician,2,Divorced,8,No,7,6,5,3,4
1264,55,No,Travel_Rarely,Medical,3,2,Research Director,1,Married,8,No,34,2,1,0,0
1265,33,No,Non-Travel,Technical Degree,4,3,Research Scientist,2,Divorced,5,No,11,2,9,8,7
1266,41,No,Travel_Rarely,Life Sciences,3,3,Laboratory Technician,1,Divorced,1,No,5,2,5,3,4
1267,34,No,Non-Travel,Life Sciences,4,3,Sales Executive,3,Divorced,1,Yes,15,3,15,14,7
1268,53,No,Non-Travel,Medical,1,2,Manufacturing Director,3,Married,4,Yes,27,2,3,2,2
1269,43,No,Travel_Rarely,Life Sciences,2,3,Human Resources,4,Single,0,No,10,5,9,7,8
1270,34,No,Travel_Rarely,Life Sciences,4,1,Sales Executive,4,Single,5,No,6,3,2,2,2
1271,21,Yes,Travel_Rarely,Marketing,2,3,Sales Representative,2,Single,1,No,1,3,1,0,0
1272,38,No,Travel_Rarely,Other,4,2,Laboratory Technician,3,Married,1,No,5,3,5,4,4
1273,22,Yes,Travel_Rarely,Medical,3,3,Laboratory Technician,1,Married,1,Yes,1,6,1,0,0
1274,31,No,Travel_Rarely,Marketing,1,2,Sales Executive,4,Married,1,No,13,3,12,7,7
1275,51,No,Travel_Rarely,Technical Degree,1,3,Manager,3,Married,2,No,15,2,2,2,2
1276,37,No,Travel_Rarely,Marketing,2,2,Sales Executive,2,Married,1,No,5,2,5,2,3
1277,46,No,Travel_Rarely,Medical,3,3,Research Director,4,Divorced,7,Yes,24,3,2,1,2
1278,36,No,Travel_Rarely,Life Sciences,4,3,Healthcare Representative,1,Married,7,Yes,15,1,12,8,7
1279,44,Yes,Travel_Frequently,Medical,3,3,Research Scientist,2,Divorced,1,Yes,6,2,5,3,3
1280,37,No,Travel_Rarely,Other,3,3,Human Resources,2,Divorced,2,No,19,4,10,0,7
1281,35,Yes,Travel_Rarely,Life Sciences,3,3,Sales Executive,4,Single,1,Yes,10,2,10,7,7
1282,33,No,Travel_Rarely,Life Sciences,4,4,Research Scientist,1,Married,6,No,14,1,10,8,6
1283,28,No,Travel_Rarely,Life Sciences,3,3,Research Scientist,4,Married,1,No,5,6,5,3,3
1284,39,No,Travel_Rarely,Medical,3,3,Research Director,3,Single,7,No,9,3,4,3,2
1285,46,No,Non-Travel,Life Sciences,2,2,Sales Executive,2,Single,8,No,6,3,2,2,2
1286,40,No,Travel_Rarely,Life Sciences,3,3,Laboratory Technician,1,Married,4,No,7,5,4,3,2
1287,42,No,Travel_Rarely,Medical,2,4,Healthcare Representative,1,Married,5,No,10,2,0,0,0
1288,35,No,Non-Travel,Medical,2,3,Manufacturing Director,4,Divorced,2,No,15,6,7,7,7
1289,38,No,Non-Travel,Human Resources,1,3,Human Resources,2,Divorced,5,No,13,3,11,10,8
1290,34,Yes,Travel_Frequently,Life Sciences,4,3,Laboratory Technician,1,Married,4,No,11,3,7,1,7
1291,37,Yes,Travel_Rarely,Medical,4,3,Manufacturing Director,1,Single,1,No,10,4,10,3,8
1292,39,No,Travel_Frequently,Life Sciences,3,3,Sales Executive,4,Divorced,2,No,7,6,2,1,2
1293,43,No,Non-Travel,Life Sciences,1,3,Research Scientist,3,Single,4,No,7,2,3,2,2
1294,41,No,Travel_Rarely,Life Sciences,2,4,Healthcare Representative,2,Single,3,No,11,3,3,2,2
1295,41,No,Travel_Rarely,Marketing,3,3,Sales Executive,3,Divorced,0,Yes,23,3,22,14,5
1296,30,No,Travel_Rarely,Medical,1,3,Manufacturing Director,3,Single,9,No,9,3,7,7,2
1297,26,Yes,Travel_Rarely,Medical,4,3,Human Resources,2,Married,0,Yes,6,3,5,1,4
1298,46,Yes,Travel_Rarely,Medical,4,3,Healthcare Representative,2,Married,4,No,13,2,9,7,7
1299,40,No,Travel_Rarely,Life Sciences,3,3,Healthcare Representative,4,Divorced,4,No,12,3,5,3,3
1300,34,No,Travel_Rarely,Technical Degree,2,4,Sales Executive,3,Married,1,No,10,5,10,8,8
1301,58,No,Non-Travel,Medical,2,3,Manager,2,Divorced,4,No,37,0,16,9,14
1302,35,No,Travel_Rarely,Medical,2,1,Laboratory Technician,3,Married,0,No,6,2,5,4,3
1303,47,No,Travel_Rarely,Life Sciences,3,2,Manufacturing Director,2,Divorced,8,Yes,28,4,22,11,10
1304,40,No,Travel_Rarely,Life Sciences,2,3,Healthcare Representative,1,Divorced,2,No,15,3,7,4,7
1305,54,No,Travel_Rarely,Medical,4,3,Research Scientist,4,Married,4,No,14,2,7,1,7
1306,31,No,Travel_Frequently,Marketing,1,3,Sales Executive,1,Married,2,No,9,3,3,2,2
1307,28,No,Travel_Rarely,Medical,3,3,Research Scientist,1,Married,1,No,3,3,3,2,2
1308,38,No,Travel_Rarely,Marketing,2,1,Sales Representative,4,Married,2,Yes,20,4,4,2,3
1309,26,No,Travel_Rarely,Medical,3,3,Sales Executive,4,Single,1,No,5,4,5,3,2
1310,58,No,Travel_Frequently,Life Sciences,1,3,Research Director,3,Married,2,Yes,23,3,2,2,2
1311,18,No,Non-Travel,Medical,2,3,Research Scientist,3,Single,1,No,0,4,0,0,0
1312,31,Yes,Travel_Rarely,Human Resources,4,4,Human Resources,1,Married,0,No,2,4,1,0,0
1313,29,Yes,Travel_Rarely,Human Resources,1,2,Human Resources,1,Divorced,4,Yes,4,3,2,2,0
1314,45,No,Non-Travel,Life Sciences,3,3,Sales Executive,3,Married,4,No,10,3,8,7,7
1315,36,No,Travel_Rarely,Other,4,3,Research Scientist,2,Married,4,Yes,15,2,1,0,0
1316,43,No,Travel_Frequently,Life Sciences,1,3,Sales Executive,4,Married,1,No,7,5,7,7,7
1317,27,No,Travel_Frequently,Life Sciences,4,3,Laboratory Technician,4,Single,0,Yes,6,3,5,4,2
